PC,Target,IsBackward,LocalHistory,Taken
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,30,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,61,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,123,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,247,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,238,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,221,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,187,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,118,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,237,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,219,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,183,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,111,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,222,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,189,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,122,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,245,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,235,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,215,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,175,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,94,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,189,1
0x7e298551998d,0x7e29855198f0,1,0,1
0x7e29855198f3,0x7e2985519a51,0,0,0
0x7e29855198ff,0x7e2985519a51,0,0,0
0x7e298551990f,0x7e2985519a8a,0,0,0
0x7e2985519917,0x7e29855198f9,1,0,0
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,254,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,253,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,251,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,247,0
0x7e2985519937,0x7e29855198f9,1,0,0
0x7e298551996d,0x7e2985519950,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,123,1
0x7e298551998d,0x7e29855198f0,1,1,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,247,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,2,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,238,1
0x7e298551998d,0x7e29855198f0,1,4,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,221,1
0x7e298551998d,0x7e29855198f0,1,8,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,187,1
0x7e298551998d,0x7e29855198f0,1,16,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,119,1
0x7e298551998d,0x7e29855198f0,1,32,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,239,1
0x7e298551998d,0x7e29855198f0,1,64,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,223,1
0x7e298551998d,0x7e29855198f0,1,128,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,191,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,127,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,254,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,252,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,248,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,241,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,227,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,199,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,143,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,30,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,61,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,123,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,247,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,238,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,221,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,187,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,118,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,237,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,219,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,183,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,111,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,222,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,189,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,122,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,245,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,235,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,215,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,175,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,94,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,189,1
0x7e298551998d,0x7e29855198f0,1,0,1
0x7e29855198f3,0x7e2985519a51,0,0,0
0x7e29855198ff,0x7e2985519a51,0,0,0
0x7e298551990f,0x7e2985519a8a,0,0,0
0x7e2985519917,0x7e29855198f9,1,0,0
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,238,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,221,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,187,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,119,0
0x7e2985519937,0x7e29855198f9,1,0,0
0x7e298551996d,0x7e2985519950,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,123,1
0x7e298551998d,0x7e29855198f0,1,1,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,247,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,2,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,238,1
0x7e298551998d,0x7e29855198f0,1,4,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,221,1
0x7e298551998d,0x7e29855198f0,1,8,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,187,1
0x7e298551998d,0x7e29855198f0,1,16,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,119,1
0x7e298551998d,0x7e29855198f0,1,32,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,239,1
0x7e298551998d,0x7e29855198f0,1,64,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,223,1
0x7e298551998d,0x7e29855198f0,1,128,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,191,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,127,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,254,0
0x7e29855199b6,0x7e2985519980,1,255,0
0x7e29855199bb,0x7e2985519980,1,0,0
0x7e29855199cb,0x7e29855199b0,1,3,1
0x7e29855199b6,0x7e2985519980,1,254,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,252,0
0x7e29855199b6,0x7e2985519980,1,253,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,248,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,241,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,227,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,199,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,143,0
0x7e29855199b6,0x7e2985519980,1,251,0
0x7e29855199bb,0x7e2985519980,1,0,0
0x7e29855199cb,0x7e29855199b0,1,7,1
0x7e29855199b6,0x7e2985519980,1,246,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,30,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,61,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,123,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,247,0
0x7e29855199b6,0x7e2985519980,1,237,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,238,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,221,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,187,0
0x7e29855199b6,0x7e2985519980,1,219,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,118,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,237,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,219,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,183,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,111,0
0x7e29855199b6,0x7e2985519980,1,183,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,222,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,189,0
0x7e29855199b6,0x7e2985519980,1,111,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,122,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,245,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,235,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,215,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,175,0
0x7e29855199b6,0x7e2985519980,1,223,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,94,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,189,1
0x7e298551998d,0x7e29855198f0,1,0,1
0x7e29855198f3,0x7e2985519a51,0,0,0
0x7e29855198ff,0x7e2985519a51,0,0,0
0x7e298551990f,0x7e2985519a8a,0,0,0
0x7e2985519917,0x7e29855198f9,1,0,0
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,238,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,221,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,187,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,119,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,239,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,223,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,191,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,127,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,255,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,255,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,255,0
0x7e2985519937,0x7e29855198f9,1,0,0
0x7e298551996d,0x7e2985519950,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,123,1
0x7e298551998d,0x7e29855198f0,1,1,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,247,0
0x7e29855199b6,0x7e2985519980,1,191,1
0x7e298551998d,0x7e29855198f0,1,2,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,238,1
0x7e298551998d,0x7e29855198f0,1,4,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,221,1
0x7e298551998d,0x7e29855198f0,1,8,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,187,1
0x7e298551998d,0x7e29855198f0,1,16,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,119,1
0x7e298551998d,0x7e29855198f0,1,32,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,239,1
0x7e298551998d,0x7e29855198f0,1,64,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,223,1
0x7e298551998d,0x7e29855198f0,1,128,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,191,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,127,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,255,0
0x7e29855199b6,0x7e2985519980,1,127,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,254,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,252,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,248,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,241,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,227,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,199,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,143,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,30,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,61,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,123,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,247,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,238,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,221,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,187,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,118,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,237,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,219,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,183,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,111,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,222,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,189,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,122,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,245,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,235,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,215,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,175,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,94,1
0x7e298551998d,0x7e29855198f0,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,189,1
0x7e298551998d,0x7e29855198f0,1,0,1
0x7e29855198f3,0x7e2985519a51,0,0,0
0x7e29855198ff,0x7e2985519a51,0,0,0
0x7e298551990f,0x7e2985519a8a,0,0,0
0x7e2985519917,0x7e29855198f9,1,0,0
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,254,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,253,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,251,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,247,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,239,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,223,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,191,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,127,1
0x7e298551992e,0x7e29855198f9,1,0,0
0x7e2985519933,0x7e2985519920,1,255,0
0x7e2985519937,0x7e29855198f9,1,0,0
0x7e298551996d,0x7e2985519950,1,0,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,123,1
0x7e298551998d,0x7e29855198f0,1,1,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,247,0
0x7e29855199b6,0x7e2985519980,1,255,1
0x7e298551998d,0x7e29855198f0,1,2,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,238,1
0x7e298551998d,0x7e29855198f0,1,4,0
0x7e298551999b,0x7e2985519980,1,0,0
0x7e29855199a7,0x7e2985519980,1,221,1
